label	text
oos	seventeen là nhóm nhạc nước nào
oos	tên khai_sinh của trần thái tông là gì
oos	guinea là thành_viên tổ_chức nào
oos	ai là giám_đốc_điều_hành của motorola
oos	thành_phố nào của ấn_độ gọi là bollywood vì sản_xuất nhiều film hơn cả hollywood mỹ
oos	cao quy linh có tác_dụng gì đối_với sức_khoẻ con_người
oos	kể tên các tỉnh của việt_nam giáp với campuchia
oos	hôn_nhân đồng giới được công_nhận ở bao_nhiêu quốc_gia
oos	tiếng chim hót trong bụi mận gai được do ai sáng_tác
oos	ceo của google là ai
oos	nhà_giáo nổi_tiếng thời trần tác_giả của bộ sách chép về lịch_sử đầu_tiên của nước ta
oos	đền thờ các vua hùng hiện_nay ở núi nào
oos	lê_duẩn sinh năm bao_nhiêu
oos	maldives từng là thuộc địa nằm ở nước nào
oos	cuộc khởi_nghĩa nào được xem là đỉnh_cao trong phong_trào cần_vương dưới thời vua hàm nghi
oos	triều_đại quân_chủ cuối_cùng của lịch_sử việt_nam là gì
oos	nhà_hát broadway nằm ở đâu
oos	quốc_gia nào được mệnh_danh là xứ_sở cờ hoa
oos	năm nay tôi mua 1.000 hoá đơn nhưng dùng hết 800 tờ hoá đơn, sau khi hết hạn thuê bao tôi không gia hạn thuê bao tiếp thì 200 tờ hoá đơn còn lại có được sử dụng tiếp không?
oos	sd nhiều bên misa rồi giảm 40. 50% cho chị được không ?
oos	khu di_tích hải thượng lãn ông là danh_thắng lịch_sử ở huyện nào của tỉnh hà tỉnh
oos	dân_số nhật_bản xếp thứ mấy trên thế_giới
oos	hiệp_hội các quốc_gia đông nam á được thành_lập vào ngày nào
oos	công_nghiệp_hoá là gì
oos	ai đã phát_minh ra món mì_ăn_liền
oos	black pink là nhóm nhạc của nước nào
oos	phú_thọ có vườn_quốc_gia nào
oos	quốc_hiệu việt_nam xuất_hiện từ thời vua nguyễn_nào
oos	cung_điện mafra nằm ở huyện nào của tỉnh lisboa
oos	ngày hạ_chí là ngày mấy
oos	phí thuê bao hàng năm là gì?
oos	ai là tác_giả bài diễn_văn “ tôi có một giấc mơ
oos	ai là phó bí_thư hiện_tại của đà_nẵng
oos	"bắc_bình vương "" là ai"
oos	dân_số đông_timor là bao_nhiêu
oos	khoáng_sản được khai_thác nhiều nhất tại lào_cai
oos	"ai được phan bội châu đánh_giá “ vua tổ phục_hưng dân_tộc """
oos	bắc băng dương tiếp_giáp với các châu_lục nào
oos	nơi hải thượng lãn ông lê_hữu trác sinh ra nay thuộc huyện nào tỉnh hưng_yên
oos	sơn_la nằm ở đâu
oos	diện_tích của tỉnh bình_định là bao_nhiêu
oos	viêt nam có bao nhiên di_sản văn_hoá vật_thể
oos	ở việt_nam có bao_nhiêu loại ô_nhiễm môi_trường
oos	nước nào đầu_tiên trên thế_giới có taxi
oos	vĩ_tuyến có bán_kính lớn nhất có tên gọi là gì
oos	ba chử gì được khắc trên tháp bút ở hồ gươm
oos	nhà_tù the raft được đặt ở đâu
oos	quê của ngô đình diệm ở đâu
oos	mozart sinh ra tại thành_phố nào của nước áo
oos	cao_nguyên đá đồng_văn nằm ở tỉnh thành_phố nào
oos	vua nhà tây_sơn nào là con rể của vua lê_hiển tông
oos	tên gọi hà_nội lần đầu xuất_hiện từ thời vua nào
oos	lý hoằng là con của ai
oos	chiến_tranh việt_nam bắt_đầu năm nào
oos	chị cần mua hóa đơn cho công ty này, cho chị xin báo giá.
oos	bản tuyên_ngôn độc_lập đầu_tiên do ai soạn_thảo
oos	tỉnh gia_lai hiện_nay có bao_nhiêu đơn_vị hành_chính cấp huyện_thị
oos	tình_hình giới trẻ nghiện mạng xã_hội là do đâu
oos	núi nào cao nhất hy_lạp
oos	tây_ban_nha trở_thành thành_viên chính_thức của fifa năm nào
oos	nhà_giáo nổi_tiếng thời trần tác_giả của bộ sách chép về lịch_sử đầu_tiên của nước ta
oos	trường_giang là ai
oos	việt_nam là thành_viên thứ bao_nhiêu của tổ_chức wto
oos	trương quang nghĩa hiện đang nắm giữ chức_vụ gì
oos	ai đã hợp_tác với bill gates để sáng_lập microsoft
oos	tây đô là biệt_danh của thành_phố nào ở miền tây
oos	phú_quốc nằm ở vịnh nào
oos	bộ phim việt_nam giành huy_chương vàng tại liên_hoan_phim quốc_tế moskva năm 1981
oos	tuổi_thọ trung_bình của khủng_long là bao_nhiêu năm
oos	hiện_nay ai là chủ_tịch tỉnh bình_thuận
oos	ai từng là chủ_tịch hội_đồng_nhân_dân thành_phố đà_nẵng khoá ix
oos	ai được coi là ông_tổ của nghệ_thuật tuồng
oos	hóa đơn có giới hạn thời gian sử dụng không
oos	đại danh_y lê_hữu trác quê ở huyện nào của tỉnh hà_tĩnh
oos	ceo của google là ai
oos	râm_bụt là quốc hoa của nước nào
oos	tên chính_thức của khmer đỏ là gì
oos	tỉnh nào có diện_tích trồng dừa lớn nhất nước ta
oos	đỉnh fansipan có độ cao chính_xác là bao_nhiêu
oos	ngôi chùa nổi_tiếng ở huế được xây_dựng từ thời chúa_nguyễn
oos	phi_thuyền đầu_tiên bay vào vũ_trụ có phi_hành_gia có tên là
oos	thế_vận_hội lần đầu_tiên diễn ra khi nào
oos	chiếc iphone đầu_tiên có tên gọi là gì
oos	mạch chỉnh_lưu có_thể sử_dụng ở đâu
oos	tên thật của nhạc_sĩ nhạc_vàng hoài linh là gì
oos	con sông nào dài nhất mông_cổ
oos	axit_axetic còn có tên gọi khác là gì
oos	quốc_gia đầu_tiên vô_địch world_cup là quốc_gia nào
oos	"ai là tác_giả của "" đại việt sử_kí toàn thư """
oos	truyện bác ba phi là những câu_chuyện tiếu lâu của nghệ_nhân nào
oos	ai là người công_bố bảng_tuần_hoàn hoá_học
oos	tỉnh nào thuộc đồng_bằng sông_cửu_long có diện_tích lớn nhất
oos	tỉnh sơn_la có diện_tích tự_nhiên xếp thứ mấy so với 63 tỉnh_thành khác của nước ta
oos	liên_minh châu_âu còn có tên gọi khác là gì
oos	world_cup năm 2002 được tổ_chức ở quốc_gia nào
oos	cá_heo có bao_nhiêu chiếc răng
oos	tỉnh gia_lai có diện_tích xếp thứ mấy so với cả nước
oos	giá dịch vụ xử lý hóa đơn đầu vào
oos	ai là người đầu_tiên đặt_chân lên mặt trăng
oos	ai đã từng làm hoàng_hậu của hai vua đinh tiên hoàng và lê_đại hành
oos	hội_nghị potsdam diễn ra vào ngày_tháng năm nào
oos	chùa bái đính thuộc địa_phận tỉnh nào nước ta
oos	ai là phó chủ_tịch hiện_tại của thành_phố cần_thơ
oos	hitler được mệnh_danh là người có bàn_tay gì
oos	sau khi thanh toán mấy ngày sử dụng được
oos	bao_giờ thì chúng_ta có_thể sinh_sống được trên mặt_trăng
oos	cầu mỹ_thuận nối hai tỉnh nào với nhau
oos	nơi sinh của beethoven
oos	nghi_lễ cộng_đồng của người xtiêng là gì
oos	đông trùng hạ thảo là gì
oos	điểm cực nam của việt_nam thuộc tỉnh nào
oos	hộp_đen của máy_bay dùng để làm_gì
oos	việt_nam có bao_nhiêu đơn_vị hành_chính cấp tỉnh
oos	sao bên nhà cung cấp nibot, họ báo giá chị 3tr/ năm, không có giới hạn số lượng hóa đơn, bên em có gói đó ko?
oos	kim_tự_tháp ai_cập đầu_tiên được xây_dựng trong vương_triều nào
oos	đất_nước nào được gọi là quốc_gia vạn đảo
oos	người phát_minh ra động_cơ_đốt_trong
oos	nhà hậu lê_bắt_đầu suy_yếu từ thời vua nào
oos	chùa côn sơn ở đâu
oos	bình ngô đại_cáo được viết vào năm nào
oos	cách_mạng tháng 8 vào năm nào
oos	hiện_nay nước ta có bao_nhiêu hòn đảo lớn_nhỏ
oos	môn đua ngựa có nguồn_gốc từ nước nào
oos	thường_trực ban_bí_thư trung_ương đảng_cộng_sản_việt_nam hiện_nay là ai
oos	núi_lửa nổi_tiếng nhất nhật_bản là gì
oos	thủ_đô của canada hiện_nay là thành_phố nào
oos	làm thế_nào để lạc_đà lưu_trữ nước trong bướu của nó
oos	đây là tên ngọn núi ngăn_cách châu_âu và châu_á
oos	nguồn_gốc của tên sài_gòn nay là thành_phố hồ_chí_minh
oos	dân_số phần_lan năm 2015 là bao_nhiêu
oos	microsoft thành_lập khi nào
oos	nước nào là nước phóng tên vệ_tinh đầu_tiên vào vụ trụ
oos	đền thờ các vua hùng hiện_nay ở núi nào
oos	thủ tục để đăng ký cks từ xa của misa?
oos	từ năm 2013 đến nay ai là người đứng đầu nhà_nước vatican
oos	lữ gia giữ chức_vụ thừa_tướng của triều_đại nào
oos	phim_hoạt_hình đầu_tiên của cách_mạng việt_nam
oos	nhà thám_hiểm người tây_ban_nha từng đi vòng_quanh thế_giới
oos	võ thị sáu mất năm nào
oos	tháp rùa có tổng_cộng mấy tầng
oos	trần_hưng đạo từng khuyên vua nào “ khoan thư sức dân là thượng_sách giữ nước
oos	hội_đồng bảo_an liên_hợp_quốc có bao_nhiêu nước là uỷ_viên thường_trực
oos	tác_giả của cuốn sách nổi_tiếng harry potter
oos	thủ_đô của lào là
oos	chủ_tịch uỷ_ban_nhân_dân hiện_tại của thành_phố huế là ai
oos	sân_vận_động thống_nhất nằm ở thành_phố nào
oos	vua nào khởi_xướng lễ cày tịch_điền hiện còn duy_trì đến ngày_nay
oos	nam_bộ kháng_chiến bắt_đầu ở sài_gòn vào ngày_tháng năm nào
oos	thành cổ persepolis nằm gần thành_phố nào của iran
oos	vua nhà trần nổi_tiếng ăn_chơi sa_đoạ khiến vương_triều suy_yếu
oos	nậm pịa chất sền_sệt trong ruột_non của bò là món ăn truyền_thống của dân_tộc nào
oos	vua hàm nghi qua_đời tại đâu
oos	vị vua triều lê_từng lập nhóm “ tao_đàn nhị thập bát tú
oos	núi thiên ấn nằm bên dòng sông nổi_tiếng nào ở tỉnh quảng_ngãi
oos	tổ_chức thương_mại thế_giới được đặt trụ_sở tại quốc_gia nào
oos	lâm_đồng có bao_nhiêu thành_phố
oos	hội_quán ôn lăng ở đâu
oos	dân_số của nga đứng thứ mấy trên thế_giới
oos	bộ công là gì
oos	đền thờ các vua hùng được xây_dựng trên núi nào
oos	hành_tinh nào là hành_tinh nhỏ nhất trong vũ_trụ
oos	người đầu_tiên giúp nước ta giành quyền tự_chủ sau thời bắc_thuộc
oos	có sự khác nhau về màu_da giữa các chủng_tộc là do đâu
oos	ai là tác_giả của phần_mềm diệt virus d2
oos	trên thế_giới quốc_gia nào có lãnh_thổ rộng nhất
oos	thành_phố hamburg của đức là thành_phố cảng lớn thứ mấy của châu_âu
oos	bao_nhiêu quân xâm_lược trung_quốc đã bị loại khỏi vòng chiến_đấu ở lạng_sơn
oos	thành_phố nào là thủ_đô của bahrain hiện_tại
oos	giám_đốc của us airways là người nào
oos	thái_hậu nào buông rèm nhiếp_chính khi lý_nhân tông mới lên_ngôi
oos	ai là người đã kế_tục sự_nghiệp của nhà họ khúc của nước ta
oos	cuộc khởi_nghĩa lý bí diễn ra năm 542 nhằm chống lại sự cai_trị của triều_đại nào ở trung_quốc
oos	món ăn nào của trung_quốc là một loại bánh_canh sợi dẹt được làm từ gạo
oos	một phần mềm có dùng được nhiều hộ kinh doanh không?
oos	việt_nam thu_nhập đầu người bao_nhiêu
oos	tác_phẩm bình ngô đại_cáo có ý_nghĩa gì
oos	kenya thuộc khu_vực nào ở châu_phi
oos	giám_đốc công_an hiện_tại của tỉnh quảng_trị là người nào
oos	việt_nam có bao_nhiêu tên gọi
oos	hàn_quốc có số dân là bao_nhiêu năm 1905
oos	đảo phục_sinh di_sản thế_giới được unesco công_nhận nằm ở quốc_gia nào
oos	tập_đoàn công_nghiệp nào có nguồn_gốc từ_hàn quốc
oos	hội_nghị ianta được triệu_tập ở đâu
oos	bộ kinh nổi_tiếng của người ấn_độ cổ_đại là
oos	tiger cup lần đầu_tiên được tổ_chức ở đâu vào thời_gian nào
oos	ai là người đầu_tiên bước chân lên mặt trăng
oos	sa_mạc khô_hạn nhất thế_giới
oos	nghệ_an là quê_hương của triều vua nào thời phong_kiến
oos	phùng quang thanh sinh ngày bao_nhiêu
oos	trái_đất có tất_cả bao_nhiêu đại_dương
oos	có bao_nhiêu loài họ nhà mèo
oos	ai là người có công thành_lập nước vạn xuân
oos	sơn tùng m tp sinh năm bao_nhiêu
oos	quảng_ninh thuộc vùng nào việt_nam
oos	mật_độ dân_số của hà_nội là bao_nhiêu
oos	thành_phố nào là thủ_đô của maldives
oos	đường biên_giới trên đất_liền nước ta giáp với các nước nào
oos	thành_phố nào đông dân nhất việt_nam
oos	hưng đạo đại_vương là ai
oos	trước năm 1974 đội vô_địch được trao cúp có tên là gì
oos	lễ giáng_sinh là ngày mấy
oos	chữ ký số từ xa của misa bảo mật như thế nào?
oos	tờ báo nào là tờ báo tết đầu_tiên của việt_nam
oos	barack obama là tổng_thống thứ mấy của hoa_kỳ
oos	vua nào của triều nguyễn có thời_gian trị_vì lâu nhất
oos	võ văn kiệt là thủ_tướng thứ mấy của việt_nam
oos	loài vật lớn nhất thế_giới
oos	zimbabwe là quốc_gia nằm ở phía nam lục_địa nào nào
oos	hiv aids là gì
oos	chủ_tịch ban_chấp_hành trung_ương đảng lao_động việt_nam 1951 1969 là ai
oos	chủ_tịch uỷ_ban_nhân_dân hiện_tại của thành_phố huế là ai
oos	đinh thế huynh giữ chức_vụ gì
oos	theo hiệp_định sokovia đội avengers sẽ bị kiểm_soát bởi tổ_chức nào
oos	máy_bay đầu_tiên được sản_xuất vào năm nào
oos	trường thpt lê_hồng phong thành_lập năm bao_nhiêu
oos	phần mềm tới quý tự báo cáo hay sao
oos	thành_phố hồ_chí_minh dân_số bao_nhiêu
oos	sông nào nối giữa sông bến_hải và sông thạch hãn
oos	ngọn núi nào ở nhật_bản được công_nhận di_sản văn_hoá thế_giới
oos	công phượng sinh ở đâu
oos	thủ_đô hà_nội giáp với những tỉnh_thành nào
oos	tác_phẩm bình ngô đại_cáo có ý_nghĩa gì
oos	có bao_nhiêu kim_tự_tháp ở ai_cập
oos	"bài hát "" bác đang cùng chúng cháu hành_quân "" do ai sáng_tác"
oos	đường biên_giới trên đất_liền nước ta giáp với các nước nào
oos	thành_phố nào được coi là cổ nhất thế_giới
oos	diện_tích của tỉnh hà_nội là bao_nhiêu
oos	đỉnh núi cao thứ 3 trên thế_giới
oos	bác_hồ có bao_nhiêu tên gọi bí_danh và bút_danh
oos	phí thuê bao với phí hóa đơn là sao em
oos	thái_bình có loại bánh đặc_sản nổi_tiếng nào
oos	dân nước nào có thu_nhập bình_quân đầu người cao nhất thế_giới
oos	có bao_nhiêu người bị nhiễm hiv aids trên thế_giới
oos	nghệ_nhân nước nào là tác_giả của cúp vàng fifa world_cup hiện_nay
oos	sông thames là con sông quan_trọng nhất ở nước nào
oos	ai là người đầu_tiên đặt_chân lên sao hoả
oos	bức tượng phật quan âm nghìn tay có ở ngôi chùa nào
